time/time_elapsed,time/total_timesteps,train/ent_coef,train/n_updates,rollout/ep_len_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,time/fps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
6130,1680000,0.010297184810042381,419974,1000.0,1680,1.0528023202705036e-05,-1.918112874031067,0.0005501967389136553,274,1134.5446186394918,,
6144,1684000,0.010297184810042381,420974,1000.0,1684,1.0528023202705036e-05,-1.9167145490646362,0.0005718610482290387,274,1136.4197263444337,,
6159,1688000,0.010297184810042381,421974,1000.0,1688,1.0528023202705036e-05,-1.9171749353408813,0.000498833367601037,274,1137.7916920046885,,
6173,1692000,0.010297184810042381,422974,1000.0,1692,1.0528023202705036e-05,-1.919877052307129,0.0005437671206891537,274,1136.7596266983396,,
6188,1696000,0.010297184810042381,423974,1000.0,1696,1.0528023202705036e-05,-1.9305074214935303,0.0005475625512190163,274,1140.1226645997444,,
6202,1700000,0.010297184810042381,424974,1000.0,1700,1.0528023202705036e-05,-1.9158029556274414,0.0006476510316133499,274,1140.5969447565012,,
6217,1704000,0.010297184810042381,425974,1000.0,1704,1.0528023202705036e-05,-1.9200116395950317,0.0006389866466633976,274,1141.9462561267856,,
6231,1708000,0.010297184810042381,426974,1000.0,1708,1.0528023202705036e-05,-1.920059084892273,0.0006972496630623937,274,1145.0287093130933,,
6246,1712000,0.010297184810042381,427974,1000.0,1712,1.0528023202705036e-05,-1.9137680530548096,0.0006686661508865654,274,1146.4255278449816,,
6260,1716000,0.010297184810042381,428974,1000.0,1716,1.0528023202705036e-05,-1.924294114112854,0.0006475108675658703,274,1147.7917802876113,,
6275,1720000,0.010297184810042381,429974,1000.0,1720,1.0528023202705036e-05,-1.9133031368255615,0.0005733427824452519,274,1149.2515405068061,,
6290,1724000,0.010297184810042381,430974,1000.0,1724,1.0528023202705036e-05,-1.9233582019805908,0.0005352299194782972,274,1149.6103691608382,,
6304,1728000,0.010297184810042381,431974,1000.0,1728,1.0528023202705036e-05,-1.9235873222351074,0.0004937911871820688,274,1151.2288027816548,,
6318,1732000,0.010297184810042381,432974,1000.0,1732,1.0528023202705036e-05,-1.9226670265197754,0.0007864227518439293,274,1150.51501992383,,
6333,1736000,0.010297184810042381,433974,1000.0,1736,1.0528023202705036e-05,-1.9307880401611328,0.0005657661240547895,274,1152.7597852031806,,
6347,1740000,0.010297184810042381,434974,1000.0,1740,1.0528023202705036e-05,-1.928513765335083,0.0005187991773709655,274,1153.0126182632139,,
6362,1744000,0.010297184810042381,435974,1000.0,1744,1.0528023202705036e-05,-1.9183531999588013,0.0006003077141940594,274,1154.342549553427,,
6377,1748000,0.010297184810042381,436974,1000.0,1748,1.0528023202705036e-05,-1.9162406921386719,0.0005455860518850386,274,1156.17026158656,,
6391,1752000,0.010297184810042381,437974,1000.0,1752,1.0528023202705036e-05,-1.9208487272262573,0.0005496486555784941,274,1157.111679023767,,
6405,1756000,0.010297184810042381,438974,1000.0,1756,1.0528023202705036e-05,-1.9321999549865723,0.0005825991975143552,274,1160.025026418043,,
6420,1760000,0.010297184810042381,439974,1000.0,1760,1.0528023202705036e-05,-1.9146771430969238,0.0005540262209251523,274,1162.0613376576264,,
6435,1764000,0.010297184810042381,440974,1000.0,1764,1.0528023202705036e-05,-1.9250400066375732,0.0006130206165835261,274,1163.4612275120849,,
6449,1768000,0.010297184810042381,441974,1000.0,1768,1.0528023202705036e-05,-1.926534652709961,0.0005425115814432502,274,1163.6508228569628,,
6463,1772000,0.010297184810042381,442974,1000.0,1772,1.0528023202705036e-05,-1.9220144748687744,0.0005436387145891786,274,1164.236625685324,,
6478,1776000,0.010297184810042381,443974,1000.0,1776,1.0528023202705036e-05,-1.9341752529144287,0.0005763371009379625,274,1164.4608199112604,,
6492,1780000,0.010297184810042381,444974,1000.0,1780,1.0528023202705036e-05,-1.917240858078003,0.0006467243656516075,274,1166.9513607604138,,
6507,1784000,0.010297184810042381,445974,1000.0,1784,1.0528023202705036e-05,-1.9269628524780273,0.0006109782843850553,274,1167.2666826014593,,
6521,1788000,0.010297184810042381,446974,1000.0,1788,1.0528023202705036e-05,-1.9148833751678467,0.0005668204394169152,274,1169.9747093347644,,
6536,1792000,0.010297184810042381,447974,1000.0,1792,1.0528023202705036e-05,-1.935502052307129,0.0005052814958617091,274,1171.6448262517874,,
6550,1796000,0.010297184810042381,448974,1000.0,1796,1.0528023202705036e-05,-1.927565336227417,0.0006259250221773982,274,1169.7602155938512,,
,1800000,0.010297184810042381,449974,,,1.0528023202705036e-05,-1.9223687648773193,0.0005720981280319393,,,-192.43590813126744,1000.0
6574,1800000,,,1000.0,1800,,,,273,1170.2842481258717,,
6587,1804000,0.010297184810042381,450974,1000.0,1804,1.0528023202705036e-05,-1.92826247215271,0.000631431583315134,273,1170.8095946322758,,
6600,1808000,0.010297184810042381,451974,1000.0,1808,1.0528023202705036e-05,-1.9261150360107422,0.0006132315029390156,273,1169.4671799252535,,
6613,1812000,0.010297184810042381,452974,1000.0,1812,1.0528023202705036e-05,-1.9283827543258667,0.0007431129924952984,273,1170.4834820264753,,
6626,1816000,0.010297184810042381,453974,1000.0,1816,1.0528023202705036e-05,-1.9327094554901123,0.0005461776163429022,274,1172.201626769814,,
6641,1820000,0.010297184810042381,454974,1000.0,1820,1.0528023202705036e-05,-1.9296660423278809,0.0005726363742724061,274,1173.0828766582665,,
6655,1824000,0.010297184810042381,455974,1000.0,1824,1.0528023202705036e-05,-1.9234204292297363,0.0005927299498580396,274,1174.4896549853065,,
6670,1828000,0.010297184810042381,456974,1000.0,1828,1.0528023202705036e-05,-1.9258449077606201,0.0005564570892602205,274,1175.8966717100661,,
6684,1832000,0.010297184810042381,457974,1000.0,1832,1.0528023202705036e-05,-1.9388282299041748,0.000627129222266376,274,1176.52559337409,,
6699,1836000,0.010297184810042381,458974,1000.0,1836,1.0528023202705036e-05,-1.9342238903045654,0.0005806046538054943,274,1176.0660650026875,,
6713,1840000,0.010297184810042381,459974,1000.0,1840,1.0528023202705036e-05,-1.9328908920288086,0.0005243521882221103,274,1178.3757713247398,,
6728,1844000,0.010297184810042381,460974,1000.0,1844,1.0528023202705036e-05,-1.9273127317428589,0.0006337752565741539,274,1177.9334902368566,,
6742,1848000,0.010297184810042381,461974,1000.0,1848,1.0528023202705036e-05,-1.9281755685806274,0.000610756513196975,274,1178.50022248304,,
6757,1852000,0.010297184810042381,462974,1000.0,1852,1.0528023202705036e-05,-1.9264028072357178,0.0005500862607732415,274,1179.2765932654688,,
6771,1856000,0.010297184810042381,463974,1000.0,1856,1.0528023202705036e-05,-1.9315662384033203,0.0006382833234965801,274,1180.5834850515726,,
6786,1860000,0.010297184810042381,464974,1000.0,1860,1.0528023202705036e-05,-1.9278502464294434,0.0005888112355023623,274,1179.227876858553,,
6800,1864000,0.010297184810042381,465974,1000.0,1864,1.0528023202705036e-05,-1.9401153326034546,0.0005270603578537703,274,1180.6539412923792,,
6815,1868000,0.010297184810042381,466974,1000.0,1868,1.0528023202705036e-05,-1.9350717067718506,0.0005231031100265682,274,1181.8832508393843,,
6829,1872000,0.010297184810042381,467974,1000.0,1872,1.0528023202705036e-05,-1.9327418804168701,0.0005556351970881224,274,1182.4736206750997,,
6844,1876000,0.010297184810042381,468974,1000.0,1876,1.0528023202705036e-05,-1.931729793548584,0.000619555008597672,274,1183.1711733633156,,
6859,1880000,0.010297184810042381,469974,1000.0,1880,1.0528023202705036e-05,-1.9358243942260742,0.0005273661226965487,274,1183.6840005652525,,
6873,1884000,0.010297184810042381,470974,1000.0,1884,1.0528023202705036e-05,-1.9364864826202393,0.0005713046411983669,274,1185.660776641228,,
6888,1888000,0.010297184810042381,471974,1000.0,1888,1.0528023202705036e-05,-1.9299380779266357,0.0005931680207140744,274,1183.7730079944313,,
6902,1892000,0.010297184810042381,472974,1000.0,1892,1.0528023202705036e-05,-1.9281357526779175,0.0004700440331362188,274,1184.3861845276522,,
6917,1896000,0.010297184810042381,473974,1000.0,1896,1.0528023202705036e-05,-1.9346122741699219,0.00047788512893021107,274,1187.2375173633807,,
6931,1900000,0.010297184810042381,474974,1000.0,1900,1.0528023202705036e-05,-1.9339721202850342,0.0005366530967876315,274,1187.8712545538028,,
6945,1904000,0.010297184810042381,475974,1000.0,1904,1.0528023202705036e-05,-1.9259965419769287,0.0005766330868937075,274,1188.7530713249882,,
6959,1908000,0.010297184810042381,476974,1000.0,1908,1.0528023202705036e-05,-1.9418954849243164,0.0005988631164655089,274,1189.9364243248501,,
6973,1912000,0.010297184810042381,477974,1000.0,1912,1.0528023202705036e-05,-1.9327306747436523,0.0005897565861232579,274,1192.6254418323203,,
6988,1916000,0.010297184810042381,478974,1000.0,1916,1.0528023202705036e-05,-1.9343292713165283,0.000578148930799216,274,1193.8403061769225,,
7003,1920000,0.010297184810042381,479974,1000.0,1920,1.0528023202705036e-05,-1.9337965250015259,0.0005347661790437996,274,1194.386943794675,,
7017,1924000,0.010297184810042381,480974,1000.0,1924,1.0528023202705036e-05,-1.9388338327407837,0.0005577286356128752,274,1195.1900594390622,,
7032,1928000,0.010297184810042381,481974,1000.0,1928,1.0528023202705036e-05,-1.9350957870483398,0.0005749857518821955,274,1195.331052909786,,
7047,1932000,0.010297184810042381,482974,1000.0,1932,1.0528023202705036e-05,-1.9359345436096191,0.0005317913019098341,274,1197.6067979742943,,
7061,1936000,0.010297184810042381,483974,1000.0,1936,1.0528023202705036e-05,-1.935133695602417,0.0005916355876252055,274,1198.1584258960306,,
7076,1940000,0.010297184810042381,484974,1000.0,1940,1.0528023202705036e-05,-1.9362770318984985,0.0005403367104008794,274,1195.8412747282057,,
7091,1944000,0.010297184810042381,485974,1000.0,1944,1.0528023202705036e-05,-1.931126594543457,0.0006727339932695031,274,1197.0287889950714,,
7105,1948000,0.010297184810042381,486974,1000.0,1948,1.0528023202705036e-05,-1.9315440654754639,0.0006113274721428752,274,1198.6622384094774,,
7120,1952000,0.010297184810042381,487974,1000.0,1952,1.0528023202705036e-05,-1.9328944683074951,0.0005091921775601804,274,1199.152409703717,,
7134,1956000,0.010297184810042381,488974,1000.0,1956,1.0528023202705036e-05,-1.9397432804107666,0.0005327853141352534,274,1199.123725428602,,
7149,1960000,0.010297184810042381,489974,1000.0,1960,1.0528023202705036e-05,-1.9388840198516846,0.0005804713582620025,274,1201.9727827176002,,
7164,1964000,0.010297184810042381,490974,1000.0,1964,1.0528023202705036e-05,-1.943610668182373,0.0006530364044010639,274,1201.8546616535057,,
7178,1968000,0.010297184810042381,491974,1000.0,1968,1.0528023202705036e-05,-1.9311933517456055,0.0005846817512065172,274,1201.4932953267853,,
7193,1972000,0.010297184810042381,492974,1000.0,1972,1.0528023202705036e-05,-1.9322589635849,0.0005281041376292706,274,1202.757103755739,,
7208,1976000,0.010297184810042381,493974,1000.0,1976,1.0528023202705036e-05,-1.9401706457138062,0.0005662622861564159,274,1205.3210566041057,,
7222,1980000,0.010297184810042381,494974,1000.0,1980,1.0528023202705036e-05,-1.9419292211532593,0.0006047525675967336,274,1207.2921467138883,,
7237,1984000,0.010297184810042381,495974,1000.0,1984,1.0528023202705036e-05,-1.9380707740783691,0.0005898288218304515,274,1206.0019106546406,,
7251,1988000,0.010297184810042381,496974,1000.0,1988,1.0528023202705036e-05,-1.9361250400543213,0.0005436965147964656,274,1207.2648591365523,,
7266,1992000,0.010297184810042381,497974,1000.0,1992,1.0528023202705036e-05,-1.945190668106079,0.0004741522716358304,274,1208.4484038842647,,
7281,1996000,0.010297184810042381,498974,1000.0,1996,1.0528023202705036e-05,-1.950679063796997,0.00045982556184753776,274,1208.4061005267363,,
,2000000,0.010297184810042381,499974,,,1.0528023202705036e-05,-1.9479565620422363,0.0005158779094927013,,,-173.34500400663308,1000.0
7305,2000000,,,1000.0,2000,,,,273,1211.349538078159,,
